medium_multiplier,high_multiplier,balanced_accuracy
0.82,2.21,0.9712538516465351
1.16,1.85,0.9712536876003401
0.84,1.37,0.971253258138427
0.8,1.31,0.9712524061236051
0.86,1.63,0.9712524045905405
0.96,1.87,0.971251997021613
0.92,2.13,0.9712514258161451
1.0,1.63,0.9712513086433318
0.92,1.77,0.9712509679193339
1.04,1.63,0.9712507773809599
0.9,1.41,0.97125068710998
0.92,2.05,0.9712504685463621
0.98,1.61,0.9712504566285097
1.04,2.49,0.971250007583422
0.98,1.91,0.9712499572555382
1.12,2.69,0.9712494229270372
1.12,2.61,0.9712484656572542
1.16,2.61,0.9712483604022931
1.02,1.93,0.9712479893219594
0.84,1.33,0.9712479724165405
1.14,1.99,0.9712477788120374
1.16,2.77,0.9712476320809159
0.98,2.19,0.9712468150216232
1.14,2.73,0.9712467800660939
1.16,2.67,0.971246674811133
0.9,1.59,0.971246587606282
0.88,1.39,0.9712463586578765
0.8,1.93,0.9712463506041807
0.94,2.29,0.971246191955207
1.12,1.79,0.9712458642724714
0.9,1.71,0.9712458592849048
0.82,1.45,0.9712457355914602
1.1,1.79,0.9712456153525179
1.14,2.77,0.9712450944749337
0.9,1.47,0.9712446730667161
1.08,2.05,0.9712443357972204
1.04,2.35,0.9712437645917525
0.84,1.35,0.9712436439644369
1.16,2.19,0.9712435740533785
1.16,2.79,0.9712433036288123
1.02,2.75,0.9712428910723182
0.84,1.87,0.9712426452184935
1.1,2.67,0.9712422026940368
1.08,1.69,0.971242192309249
1.04,1.67,0.9712421204767526
0.92,1.63,0.9712420820667211
0.88,1.41,0.9712420302057728
1.02,2.69,0.9712419338025352
0.86,1.99,0.9712415627222014
0.9,1.73,0.9712415308328012
1.04,2.53,0.9712413506792149
0.9,2.19,0.9712412604082351
0.86,1.65,0.9712411048253902
1.0,2.43,0.9712409246718039
1.12,1.95,0.9712408074989906
0.92,1.51,0.9712401675271551
0.98,2.39,0.9712400726569821
1.04,1.65,0.9712394776158094
1.14,1.83,0.9712388929594247
0.88,1.67,0.971238887971858
1.14,2.19,0.9712383935864529
1.08,1.91,0.971238092805551
1.08,1.71,0.9712378638571454
0.94,1.87,0.9712378054755658
0.98,2.17,0.9712372008476331
0.94,2.27,0.9712365777812169
1.12,1.77,0.9712362500984814
1.02,1.57,0.971236231659998
1.12,2.55,0.971236208622321
0.94,1.55,0.9712356619875943
1.1,2.11,0.971235501805556
1.04,2.41,0.9712351076875455
0.8,1.95,0.9712350508390303
0.8,1.79,0.9712348218906248
0.98,2.35,0.9712347869350956
1.0,1.61,0.9712347231562948
0.94,2.13,0.9712346632416509
1.14,1.87,0.9712345645073212
0.88,1.69,0.9712345595197543
1.06,2.37,0.9712341504177625
0.86,2.09,0.9712338630877774
0.9,2.43,0.9712337897222166
0.96,1.91,0.971233725943416
1.0,2.23,0.9712337244103515
1.1,2.09,0.9712328589446129
0.98,2.65,0.9712326019709634
1.1,2.65,0.9712325885200467
0.8,1.77,0.9712321790296814
1.04,2.51,0.9712317365052249
0.98,1.95,0.971231686177341
0.9,2.17,0.9712316462342451
1.0,2.41,0.971231310497814
1.04,1.71,0.9712308207116024
1.1,2.49,0.9712306739804809
0.96,1.51,0.9712306251856614
0.86,1.41,0.9712303044332115
0.88,1.99,0.9712297316946792
1.14,1.81,0.9712292787854345
1.02,2.27,0.9712292188707906
1.08,1.77,0.9712292069529381
1.1,1.77,0.971229029865481
1.14,2.75,0.9712285089878968
1.16,1.89,0.9712284452090962
0.96,1.85,0.9712284402215294
1.1,2.45,0.9712280311195376
0.96,1.49,0.9712279823247183
0.84,1.49,0.9712272874258057
1.04,1.61,0.9712272205808761
0.9,1.39,0.9712271303098964
0.9,2.01,0.9712270888337358
0.78,1.87,0.971226873336247
0.8,1.59,0.9712266643593894
0.98,1.89,0.9712264004554544
0.96,1.53,0.9712262967335579
0.82,1.27,0.9712262782950744
0.82,1.83,0.971226236818914
1.06,2.11,0.9712259928865271
1.02,1.67,0.9712258891646304
0.9,1.43,0.971225444718736
1.0,1.77,0.9712253379307105
1.12,2.59,0.9712249088571706
0.94,2.55,0.9712247786430948
0.78,2.11,0.9712246883721151
1.06,2.35,0.9712245362437724
1.12,2.15,0.9712244509603593
1.06,1.75,0.9712238493985555
0.78,1.55,0.9712237725784925
1.06,2.07,0.9712233500255838
1.06,1.67,0.9712228921287726
0.92,2.49,0.9712223128696088
0.84,2.05,0.9712219602277586
0.96,2.23,0.9712219268052941
1.12,2.13,0.971221808099416
0.84,2.27,0.971221460854787
0.92,1.83,0.9712213970759863
1.12,1.83,0.9712206218812275
1.0,1.55,0.9712198232604182
0.86,1.33,0.9712197329894385
1.1,1.95,0.9712196446398965
1.12,2.53,0.971219623135284
0.78,1.81,0.9712189447534172
1.08,2.63,0.9712188229814105
1.08,1.67,0.9712186355091652
1.08,2.41,0.9712185940330048
0.96,2.13,0.9712183266745678
0.78,1.21,0.9712180289597948
0.92,2.51,0.9712179844175054
1.1,1.81,0.9712177301003306
0.84,2.29,0.9712171324026834
1.14,2.55,0.9712169802743408
0.98,2.37,0.9712165158568983
1.16,2.05,0.9712164171225685
1.04,2.03,0.971216378712537
1.0,1.95,0.971215952705126
0.82,1.35,0.971215935799707
1.1,2.55,0.9712150457632269
0.78,1.29,0.9712146577774741
1.02,1.81,0.9712138610781027
0.8,2.17,0.9712136375269184
0.84,1.67,0.9712135737481177
1.06,2.59,0.9712134654270276
1.06,1.65,0.9712132779547824
1.14,1.79,0.9712126932983978
1.04,2.07,0.9712120502604336
0.98,1.53,0.9712119999325496
0.9,1.79,0.9712119599894536
1.16,2.23,0.9712113603490876
0.92,1.45,0.9712113250051849
1.0,1.59,0.9712111663562112
0.82,1.63,0.9712111079746317
1.02,2.31,0.9712109477925934
0.96,1.59,0.9712106685163039
1.06,2.79,0.9712093659233297
1.08,2.39,0.9712089798590148
0.92,1.43,0.9712086821442417
1.0,1.57,0.9712085234952679
0.94,2.09,0.971208463580624
0.86,1.35,0.9712084332242882
0.78,1.73,0.9712083733096443
0.82,1.29,0.9712080072168772
0.96,2.35,0.971207255857823
0.78,1.53,0.9712071870914555
0.8,1.25,0.9712069781145979
0.96,2.61,0.9712067564848512
0.78,1.23,0.9712067291946443
0.78,1.77,0.9712066877184838
1.08,2.59,0.9712065659464771
1.1,1.83,0.9712064303351803
0.88,1.97,0.9712061748945954
1.1,1.75,0.9712054730653973
0.84,2.03,0.9712053747407218
1.0,1.99,0.9712046529399756
0.86,1.71,0.9712045626689959
1.02,1.99,0.9712044758525183
0.92,2.09,0.9712043122159777
0.94,1.47,0.971204176604681
0.88,1.95,0.9712035320336522
0.94,1.57,0.9712034482833035
1.06,2.17,0.9712033933562263
1.14,1.77,0.9712030791244076
1.12,1.73,0.9712030791244076
0.88,1.45,0.9712028451884352
1.0,1.65,0.971202509452004
1.0,2.63,0.9712019686028719
0.92,2.25,0.9712018983034402
1.14,2.27,0.9712018514300587
0.84,1.95,0.9712017746099956
1.02,2.49,0.9712015625670091
0.88,2.11,0.9712011181211144
0.84,1.31,0.9712008588163731
0.8,1.55,0.9712004646983624
0.94,1.85,0.9712003060493886
0.9,2.09,0.9712001608513315
1.02,2.03,0.9712001474004147
1.06,2.05,0.9711997932255002
0.96,1.61,0.9711993687511535
1.0,1.93,0.9711993672180892
1.14,2.23,0.9711992085691152
1.14,1.93,0.9711980223509267
0.88,1.75,0.97119801736336
0.78,1.51,0.9711975729174656
0.78,1.91,0.9711973024928994
0.86,1.37,0.9711971334591377
1.14,2.65,0.9711970236049833
1.16,1.79,0.9711969598261828
0.84,2.21,0.9711969467849203
1.16,2.59,0.9711969183500223
1.04,2.31,0.971196650991585
1.08,2.15,0.9711964938756757
1.12,2.73,0.971196295283606
0.96,1.89,0.9711962265172387
0.8,1.57,0.9711961362462588
1.1,1.73,0.9711958588914071
1.08,2.61,0.9711952661813267
0.86,1.95,0.971194449122034
0.98,1.93,0.9711941867511636
1.08,2.11,0.9711938510147325
1.14,2.53,0.9711934234742571
1.14,2.33,0.9711931945258515
1.04,2.01,0.9711928219124534
0.88,2.15,0.9711924612169073
1.1,2.19,0.9711919883361149
1.14,2.59,0.9711917378830969
1.08,2.51,0.9711916660506006
1.06,1.77,0.9711916356942646
1.0,2.71,0.9711916261075045
0.86,2.33,0.9711915358365247
0.84,1.39,0.9711905163210056
0.94,2.31,0.9711904214508325
1.1,2.15,0.9711893454751716
1.16,1.93,0.9711892601917587
0.86,1.91,0.9711891634001475
0.96,2.39,0.9711889847796259
0.9,1.49,0.9711889025623416
0.8,1.99,0.971188894508646
1.02,2.37,0.9711883482622926
1.0,2.27,0.9711875680799671
1.02,1.59,0.9711874324686702
0.84,1.63,0.9711873740870907
1.16,2.57,0.9711873041760323
0.88,1.49,0.9711872169711814
1.16,1.91,0.9711866173308152
1.08,2.45,0.9711863803287141
1.1,1.71,0.9711862447174172
1.12,1.85,0.9711857653159934
0.78,2.13,0.9711855033547773
0.88,1.37,0.9711853024316154
1.02,2.47,0.9711849770799721
0.82,1.59,0.9711849083136048
0.82,2.23,0.971184138516067
0.92,1.81,0.9711838976498091
0.8,1.23,0.9711834213145142
0.96,1.97,0.971183241160928
1.02,1.61,0.9711831040165665
0.84,1.65,0.9711830456349871
0.88,2.13,0.9711828470429174
1.06,1.63,0.971182749841652
1.14,2.21,0.9711826230820785
1.04,2.13,0.9711824794170859
0.78,1.31,0.9711824440731833
1.14,2.79,0.9711823526575123
1.06,2.09,0.9711815221473028
0.98,2.01,0.971181201394853
1.12,2.23,0.9711809374909182
1.02,1.97,0.9711809190524345
1.08,2.21,0.9711808656584219
0.82,1.61,0.9711805798615011
0.94,1.93,0.9711803493800311
1.0,2.73,0.9711803263423541
1.02,2.77,0.9711801492548968
0.96,2.05,0.9711798699786073
1.1,2.69,0.9711794608766154
0.94,2.35,0.9711791216856821
1.14,1.89,0.9711787940029466
1.16,2.63,0.9711786472718251
0.94,2.57,0.9711786223127103
1.12,2.19,0.9711782946299748
0.88,2.39,0.9711780192178421
0.9,1.51,0.9711776027971912
0.98,2.57,0.9711775597879663
1.08,2.09,0.9711772655276957
1.02,1.69,0.9711770899733027
1.16,2.69,0.9711769616806648
0.82,1.37,0.9711767507823694
0.92,2.29,0.971176655912196
1.1,2.25,0.9711763601188611
0.84,2.09,0.9711758038973742
0.8,1.33,0.9711757216800901
1.1,2.73,0.9711751324245119
1.16,2.31,0.9711748181926932
1.04,2.05,0.971174550834256
1.14,1.91,0.9711744655508431
0.9,1.77,0.9711744605632763
0.86,1.69,0.9711740345558653
1.08,1.79,0.9711734364485638
0.98,2.45,0.9711730023874572
1.1,2.13,0.9711727599881348
1.12,2.71,0.9711727384835224
1.12,2.29,0.971172280586711
0.84,1.41,0.9711722452428084
1.16,2.27,0.97117217533175
0.9,1.75,0.9711718177023331
1.04,2.55,0.9711716375487467
0.86,1.67,0.9711713916949222
1.0,2.45,0.9711712115413359
0.82,2.01,0.9711706952629452
0.98,2.41,0.9711703595265139
1.0,1.67,0.9711702957477133
0.98,2.67,0.9711698601535422
0.94,2.47,0.9711697364600976
0.98,1.65,0.9711694437328914
1.08,1.81,0.9711691079964603
1.16,1.81,0.9711690745739955
1.12,1.75,0.9711682225591737
1.0,2.05,0.9711681107835813
0.8,2.19,0.9711674811965337
1.04,2.59,0.9711673090966433
1.06,2.65,0.9711673090966433
1.0,1.97,0.9711671535137983
0.98,1.63,0.9711668008719481
1.16,2.37,0.9711661612884862
1.02,1.71,0.9711657902081524
1.12,2.49,0.9711655382220697
0.96,2.37,0.9711654279795421
0.8,1.97,0.9711653377085622
0.78,1.95,0.9711650887886086
0.88,1.71,0.9711648463892862
1.16,1.83,0.9711647461218919
1.06,2.61,0.9711646662357
0.9,2.21,0.9711645759647202
0.82,1.75,0.97116422332287
0.86,2.11,0.9711641499573092
0.9,2.45,0.9711640765917485
0.92,1.89,0.9711639409804516
0.88,1.47,0.9711636601710976
1.02,2.09,0.9711636052440205
0.92,1.53,0.9711634830836403
1.08,2.65,0.9711630524770359
0.94,2.01,0.9711630355716169
1.02,2.01,0.9711626479742375
1.12,2.17,0.971161709142938
0.92,1.39,0.9711615685440743
0.96,2.41,0.9711610995274386
0.96,2.63,0.9711606001544668
0.88,1.73,0.9711605179371826
1.0,2.49,0.9711599117761854
0.92,1.55,0.9711591546315367
1.08,2.13,0.9711589944494984
1.08,2.69,0.9711587240249324
1.04,2.73,0.9711579238710587
1.14,2.25,0.9711573806908343
0.82,2.15,0.9711569815852571
1.06,2.13,0.9711562797560589
1.16,2.25,0.9711555898447131
0.98,1.97,0.971155001733826
0.94,1.59,0.9711546490919759
0.9,1.85,0.9711545038939189
1.1,2.17,0.9711544889099376
0.94,1.89,0.9711541497190042
1.12,1.87,0.9711535516117026
0.9,2.25,0.9711532761995699
0.88,2.19,0.9711532761995699
0.92,2.27,0.9711530991121125
0.8,1.21,0.9711528932013836
0.82,2.05,0.9711524241847479
0.86,2.35,0.9711523508191872
0.84,2.07,0.9711522470972905
0.8,1.71,0.9711518944554404
0.8,1.35,0.971150479288846
0.94,1.43,0.9711500916914666
0.96,1.93,0.9711500701868543
1.06,1.79,0.9711498078159838
1.04,1.75,0.9711498078159838
0.96,2.03,0.9711493418654769
0.78,2.05,0.9711487322499773
0.94,2.33,0.9711485935725516
0.78,1.93,0.9711485033015718
0.84,1.27,0.9711467739031588
0.86,1.43,0.9711466486766498
0.94,1.99,0.97114645008458
0.86,2.15,0.9711458788791121
1.06,1.61,0.9711452504154746
0.98,1.49,0.9711439723932417
0.88,2.31,0.9711438909739853
1.1,1.85,0.9711436885177589
1.12,2.21,0.9711434380647407
1.12,2.79,0.9711431676401748
0.98,2.43,0.9711424742743268
1.04,2.09,0.9711423371299653
0.84,1.73,0.9711421750264893
0.92,2.31,0.9711417993469621
1.02,2.55,0.971141463610531
0.8,1.65,0.9711413230116673
1.12,2.39,0.9711410241522032
1.02,2.79,0.9711409642375592
0.88,1.81,0.9711405612678252
1.12,2.75,0.9711405247792314
1.1,2.75,0.9711402758592779
1.04,1.73,0.9711401936419938
0.86,1.77,0.9711401352604142
0.8,2.01,0.9711400953173183
