medium_multiplier,high_multiplier,balanced_accuracy
1.1,1.325,0.9698896588438375
1.075,1.3,0.9698892328364265
0.975,1.2,0.969888131901651
1.05,1.225,0.9698880266466899
1.05,1.275,0.9698863410555297
0.9,1.05,0.9698863226170462
1.175,1.35,0.9698852251367729
1.075,1.25,0.96988394711454
1.225,1.5,0.969881676866995
1.25,1.45,0.969881145604623
0.825,1.0,0.969880893230167
1.225,1.425,0.969880719597212
1.075,1.275,0.9698796186624365
1.2,1.45,0.9698790340060518
1.1,1.275,0.9698774018089042
1.025,1.2,0.9698761237866713
0.925,1.1,0.9698754488593067
0.8,0.925,0.9698751815008696
0.85,1.05,0.9698724852459136
1.1,1.35,0.9698713877656404
1.05,1.3,0.9698680699773324
1.125,1.3,0.9698663509637074
1.15,1.325,0.9698663509637074
0.95,1.175,0.9698647521890247
1.075,1.325,0.9698639904451826
1.175,1.425,0.9698626256064721
1.175,1.375,0.9698573398845857
0.925,1.125,0.9698571777811096
0.8,0.95,0.9698569104226724
1.2,1.425,0.969855477205968
1.2,1.475,0.9698537916148077
1.2,1.4,0.9698528343450249
1.175,1.45,0.969844354528275
1.025,1.25,0.9698326103172302
1.15,1.425,0.9698254803552094
0.9,1.1,0.9698218952084646
0.8,0.975,0.9698177254053347
1.15,1.4,0.9698158661812194
1.25,1.525,0.9698027755699478
1.2,1.375,0.9698013922927539
1.125,1.375,0.9697810096159855
0.875,1.0,0.9697666041055139
1.05,1.2,0.9697572572899609
1.225,1.4,0.9697360076143893
0.95,1.075,0.969702497449382
0.925,1.05,0.9696975659024103
0.9,1.025,0.9696901685819524
1.075,1.225,0.9696738504533527
1.1,1.25,0.9696673051477168
1.25,1.425,0.9696640776303888
1.15,1.3,0.9696632256155668
1.125,1.275,0.9696632256155668
1.0,1.125,0.9696305674653817
0.975,1.1,0.9696256359184098
1.175,1.325,0.9695958011711273
0.8,0.9,0.9695927288482707
1.2,1.35,0.9695912956315665
1.05,1.175,0.9694817759504089
1.025,1.15,0.9694768444034372
0.825,0.925,0.9694693568119996
1.225,1.375,0.9694605262748373
1.25,1.4,0.9694539809692014
1.0,1.1,0.9694413847433347
0.975,1.075,0.969436453196363
0.875,0.975,0.9694257380875974
0.95,1.05,0.9694200447967832
1.225,1.35,0.9694160555356133
0.9,1.0,0.9694146872424007
1.25,1.375,0.9694095102299775
0.925,1.025,0.9694081419367646
0.85,0.95,0.9694068639145318
1.075,1.2,0.9693983691138008
1.2,1.325,0.9693951415964728
1.175,1.3,0.9693926758229868
1.1,1.225,0.9693848524951182
1.125,1.25,0.9693738016499215
1.15,1.275,0.9693738016499215
1.025,1.125,0.9693530463597547
0.85,0.925,0.9693179224360836
0.825,0.9,0.9692941167160463
1.05,1.15,0.9692856219153151
1.125,1.225,0.9692778888584263
1.1,1.2,0.9692749970775294
1.075,1.175,0.9692745710701184
0.8,0.875,0.9692588341434011
1.0,1.075,0.9692522020212878
0.875,0.95,0.9692504979916441
0.975,1.05,0.969247270474316
0.95,1.025,0.9692448047008301
0.9,0.975,0.9692394471464473
0.925,1.0,0.9692329018408113
0.8,0.825,0.9692230203083841
1.25,1.35,0.9692203275079304
1.225,1.325,0.9692199015005195
1.175,1.275,0.9692104644139867
1.2,1.3,0.9692059588744258
1.15,1.25,0.9691985615539682
0.875,0.9,0.9691937702174865
0.975,1.0,0.9691905427001585
0.95,0.975,0.9691880769266726
0.9,0.925,0.9691827193722898
0.85,0.875,0.9691818673574679
0.925,0.95,0.9691761740666539
1.25,1.3,0.969173213907763
1.05,1.1,0.9691731236367832
1.225,1.275,0.9691727879003521
0.825,0.85,0.9691720042635242
1.025,1.1,0.9691638636377079
1.0,1.05,0.9691632605428396
1.075,1.125,0.9691620727915865
1.025,1.075,0.9691612207767646
1.2,1.25,0.9691588452742584
0.975,1.025,0.9691513576828209
1.175,1.225,0.9691494081877258
1.1,1.15,0.9691485561729039
0.875,0.925,0.9691476138871021
1.15,1.2,0.969137505327707
1.125,1.175,0.969137505327707
0.9,0.95,0.9691365630419054
0.95,1.0,0.9691349492832413
0.925,0.975,0.9691300177362695
0.85,0.9,0.9691287397140367
1.0,1.025,0.9691231182557191
1.05,1.075,0.969119038723569
0.825,0.875,0.969118876620093
1.075,1.1,0.969114959191419
1.025,1.05,0.9691141071765972
1.25,1.325,0.9691035007772949
1.05,1.125,0.9691034105063151
1.225,1.3,0.969103074769884
0.8,0.85,0.9690905653604948
1.2,1.275,0.9690891321437903
1.175,1.25,0.9690866663703045
1.075,1.15,0.9690853883480716
1.1,1.175,0.9690788430424356
1.15,1.225,0.9690747635102858
1.125,1.2,0.9690677921972389
0.875,0.875,0.9690603579998142
1.0,1.0,0.9690550907164112
1.05,1.05,0.9690510111842613
0.975,0.975,0.9690501591694393
0.9,0.9,0.9690493071546173
0.85,0.85,0.9690484551397954
0.95,0.95,0.9690476933959534
1.025,1.025,0.9690460796372893
0.925,0.925,0.9690427618489815
0.825,0.825,0.9690385920458517
1.05,1.025,0.9690344256972243
0.875,0.825,0.9690341583387871
1.075,1.075,0.9690329890260175
1.225,1.225,0.9690297615086897
1.025,1.0,0.9690294941502525
0.85,0.8,0.9690292267918154
1.25,1.25,0.9690232162030538
1.175,1.175,0.9690203244221568
1.1,1.1,0.969019472407335
0.8,0.8,0.9690172520993005
0.975,0.925,0.9690169881953655
1.075,1.05,0.9690164035389808
0.9,0.85,0.9690161361805437
1.2,1.2,0.9690158188825961
1.0,0.95,0.9690149484292906
0.95,0.9,0.9690145224218796
0.925,0.875,0.9690095908749079
1.125,1.125,0.9690084215621382
1.15,1.15,0.9690084215621382
1.225,1.2,0.968999233395559
1.025,0.975,0.968998966037122
1.05,1.0,0.968996926271047
1.175,1.15,0.9689967676220732
0.875,0.8,0.9689966589126099
1.1,1.075,0.9689959156072513
1.2,1.175,0.9689922620825123
1.25,1.225,0.9689857167768764
0.9,0.825,0.968985608067413
1.15,1.125,0.9689848647620546
1.125,1.1,0.9689848647620546
0.85,0.775,0.9689847560525912
0.975,0.9,0.9689794887691883
0.925,0.85,0.9689790627617771
1.075,1.025,0.9689789041128035
0.875,0.85,0.9689783878344128
0.95,0.875,0.9689770229957023
1.0,0.925,0.9689704776900664
0.85,0.825,0.968966484974394
1.05,0.975,0.9689663981579165
1.225,1.125,0.9689660624214854
1.1,1.05,0.9689653874941208
1.225,1.175,0.9689617339693818
1.025,0.95,0.9689614666109446
0.9,0.875,0.9689603656761693
1.25,1.15,0.9689595171158496
1.175,1.125,0.968959268195896
1.0,0.975,0.9689591779249161
0.95,0.925,0.968958751917505
1.175,1.075,0.9689566253349526
0.825,0.8,0.9689566218804505
1.25,1.2,0.9689551886637459
0.9,0.8,0.9689550799542825
1.125,1.075,0.968954336648924
0.975,0.95,0.9689542463779443
0.925,0.9,0.9689538203705332
0.95,0.85,0.9689534661956186
1.225,1.25,0.9689530770651748
1.2,1.1,0.9689521197953918
0.975,0.875,0.9689489606560576
0.925,0.825,0.9689485346486467
1.075,1.0,0.9689483759996729
1.2,1.15,0.9689477913432881
1.15,1.1,0.9689473653358772
0.825,0.775,0.9689470077064603
1.25,1.275,0.9689465317595388
1.125,1.025,0.968944722474934
1.15,1.05,0.968944722474934
1.175,1.2,0.968943639978642
1.1,1.125,0.96894278796382
1.0,0.9,0.968939949576936
1.2,1.225,0.9689391344390811
1.225,1.15,0.9689381771692981
0.8,0.775,0.968935281933899
1.1,1.025,0.9689348593809903
1.125,1.15,0.9689317371186233
1.15,1.175,0.9689317371186233
1.25,1.175,0.9689316318636623
1.05,0.95,0.9689288987317392
1.175,1.1,0.9689287400827654
1.225,1.1,0.968928562995308
1.175,1.05,0.9689260972218222
0.8,0.75,0.9689256677599088
1.2,1.125,0.9689242345432044
1.025,0.925,0.9689239671847673
1.2,1.075,0.9689215916822613
1.125,1.05,0.9689168372227467
1.15,1.075,0.9689168372227467
1.15,1.025,0.9689141943618034
1.125,1.0,0.9689141943618034
1.25,1.125,0.9689080750635787
1.075,0.975,0.9689039052604488
0.825,0.75,0.9689025369672363
1.1,1.0,0.9688834173287194
0.875,0.775,0.968807476190563
1.05,0.925,0.9688051006880568
0.85,0.75,0.9688025446435912
1.025,0.9,0.968800169141085
1.225,1.075,0.968790822325532
1.075,0.95,0.9687801072167664
0.975,0.75,0.9687797346033683
1.175,0.9,0.9687777851082732
1.0,0.775,0.9687776948372934
1.25,1.1,0.9687773057068494
1.075,0.825,0.9687765070860402
1.1,0.975,0.9687665905980838
1.025,0.8,0.9687617124451248
1.0,0.75,0.9687541380372097
1.225,0.95,0.9687523656295718
1.075,0.8,0.9687459789729097
1.025,0.775,0.9687451269580878
1.1,0.85,0.9687420765282172
1.25,0.975,0.9687388490108891
1.2,0.925,0.9687384230034782
1.0,0.875,0.9687368242287956
1.05,0.8,0.9687361158789661
1.175,0.875,0.968733314369049
0.975,0.85,0.9687318926818236
1.05,0.825,0.9687317874268625
1.225,0.925,0.9687288088294882
0.95,0.75,0.9687284696385547
1.125,0.875,0.9687240543699737
1.1,0.825,0.9687185197281334
1.15,0.9,0.9687170830569268
1.2,0.9,0.9687148662033945
1.25,0.95,0.9687083208977586
1.125,0.85,0.9687074688829368
1.175,1.025,0.9687020579345412
1.175,0.925,0.9687011006647582
1.075,0.85,0.9686998226425253
1.05,0.775,0.9686986164527888
1.2,1.05,0.9686975523949802
1.15,0.875,0.9686935262568431
1.05,0.875,0.9686926024095249
0.9,0.75,0.9686908983798811
0.975,0.775,0.9686891075337597
1.0,0.8,0.9686870677676849
1.2,0.95,0.9686826524991038
1.025,0.825,0.968678056688563
0.925,0.775,0.9686773817611983
1.05,0.85,0.9686760169224881
0.95,0.8,0.9686753419951235
0.975,0.825,0.9686708364555625
1.225,0.975,0.9686687098730101
0.925,0.75,0.9686677675872083
1.075,0.9,0.9686676089382346
0.925,0.8,0.968666081996048
1.225,1.025,0.9686643814209065
1.25,0.925,0.9686638501585345
1.1,0.875,0.9686584207716554
1.25,1.05,0.9686578361152707
1.2,1.0,0.9686574101078597
0.95,0.825,0.9686570709169263
1.15,0.85,0.9686560268306658
1.25,1.0,0.9686551932543274
1.0,0.85,0.968654854063394
1.1,0.925,0.9686540923195519
1.075,0.875,0.9686510234511977
1.025,0.875,0.9686458429842721
1.175,0.95,0.9686453301603838
1.2,0.975,0.9686408246208229
1.15,0.925,0.9686403986134118
1.125,0.9,0.9686403986134118
0.95,0.775,0.968637842568946
0.975,0.8,0.9686333370293853
1.125,0.95,0.9686290988482614
0.875,0.75,0.9686252647815629
1.125,0.975,0.968624770396158
1.0,0.825,0.9686243259502635
1.175,1.0,0.9686200877691397
1.225,1.0,0.9686199106816824
1.05,0.9,0.96861591796601
1.15,0.975,0.9686151562221679
1.025,0.75,0.9686143576013587
1.15,1.0,0.9686108277700644
1.2,1.025,0.968608610916532
1.025,0.85,0.9686083435580949
1.25,1.025,0.9686063940629998
1.1,0.9,0.968602650267281
0.9,0.775,0.9686002713102725
1.225,0.9,0.9685980394727589
1.225,1.05,0.9685946682904385
1.125,0.925,0.9685846281090372
1.075,0.925,0.9685839531816728
1.175,0.975,0.9685825883429624
1.15,0.95,0.9685776567959904
1.125,0.825,0.9685766995262076
1.25,1.075,0.968574180358709
1.1,0.95,0.9685634652499434
1.1,0.8,0.9685084230669462
1.2,0.875,0.9685047695422071
1.25,0.85,0.9684511106364039
1.175,0.8,0.968448218855507
1.1,0.75,0.9684403955276383
1.075,0.75,0.9684399695202274
1.225,0.85,0.9684367420028993
1.2,0.825,0.9684367420028993
1.125,0.775,0.9684293446824416
1.25,0.875,0.9684232253842167
1.15,0.8,0.9684154020563479
1.05,0.75,0.9684091924871433
1.25,0.825,0.9684066398971797
1.175,0.825,0.9684063909772261
1.175,0.775,0.9684037481162829
1.1,0.775,0.9683985676493574
1.225,0.875,0.9683879428115715
1.2,0.85,0.9683879428115715
1.225,0.825,0.9683783286375816
1.25,0.9,0.9683744261928888
1.125,0.8,0.968373574178067
1.2,0.8,0.9683713573245347
1.075,0.775,0.9683702563897593
1.15,0.825,0.9683666028650202
1.125,0.75,0.9683639600040771
1.175,0.85,0.9683575917858985
1.15,0.775,0.9683569886910303
1.2,0.775,0.968354771837498
1.225,0.8,0.968354771837498
1.15,0.75,0.9683334318909464
1.225,0.75,0.9683242437243673
1.25,0.775,0.9683107271056847
1.225,0.775,0.9683103010982738
1.175,0.75,0.968300864011741
1.25,0.8,0.9682967844795911
1.2,0.75,0.9682963584721801
1.25,0.75,0.9682592850534139
